"RestaurantID","ID","customerID","Group","TransactionID","AvgWaitTime","BufferTimePercentage","actualDeliveryTime","expectedDeliveryTime","satisfaction","cancellation"
"178","000338","000338","treatment 1","01373",29.4333220116783,5,32,34,3,0
"178","000463","000463","treatment 2","01882",29.4333220116783,10,25,28,3,0
"178","000874","000874","treatment 3","03559",29.4333220116783,15,35,40,3,0
"178","001838","001838","treatment 3","07553",29.4333220116783,15,19,22,4,0
"178","001387","001387","treatment 1","05666",29.4333220116783,5,33,35,3,0
"178","001168","001168","treatment 3","04783",29.4333220116783,15,25,29,4,0
"178","000374","000374","control","01529",29.4333220116783,0,22,22,3,0
"178","001121","001121","treatment 3","04599",29.4333220116783,15,25,29,4,0
"178","001930","001930","treatment 2","07946",29.4333220116783,10,37,41,3,0
"178","000442","000442","treatment 3","01792",29.4333220116783,15,22,25,3,0
"178","002945","002945","treatment 2","12007",29.4333220116783,10,32,35,3,0
"178","002979","002979","treatment 1","12165",29.4333220116783,5,32,34,3,0
"178","002162","002162","control","08854",29.4333220116783,0,36,36,3,0
"178","000510","000510","treatment 3","02083",29.4333220116783,15,34,39,3,0
"178","001205","001205","treatment 2","04936",29.4333220116783,10,33,36,4,1
"178","001997","001997","treatment 3","08227",29.4333220116783,15,29,33,3,0
"178","002348","002348","control","09579",29.4333220116783,0,30,30,3,0
"178","002434","002434","treatment 2","09920",29.4333220116783,10,26,29,4,0
"178","002738","002738","treatment 3","11164",29.4333220116783,15,31,36,3,1
"178","001761","001761","treatment 1","07235",29.4333220116783,5,27,28,4,0
"178","001459","001459","control","05980",29.4333220116783,0,25,25,3,0
"179","000081","000081","control","00330",26.590048732603,0,31,31,4,1
"179","001323","001323","treatment 1","05409",26.590048732603,5,24,25,4,0
"179","002057","002057","treatment 1","08470",26.590048732603,5,32,34,4,0
"179","000882","000882","treatment 1","03608",26.590048732603,5,26,27,3,0
"179","001258","001258","treatment 1","05147",26.590048732603,5,30,32,3,0
"179","002458","002458","treatment 1","10025",26.590048732603,5,17,18,4,0
"179","000317","000317","control","01287",26.590048732603,0,24,24,4,0
"179","001434","001434","control","05871",26.590048732603,0,20,20,3,0
"179","000432","000432","control","01754",26.590048732603,0,26,26,3,0
"179","000969","000969","control","03966",26.590048732603,0,24,24,4,0
"179","000965","000965","treatment 1","03959",26.590048732603,5,33,35,4,0
"179","000546","000546","treatment 2","02234",26.590048732603,10,26,29,4,0
"179","002531","002531","control","10340",26.590048732603,0,18,18,3,0
"179","001697","001697","treatment 3","06969",26.590048732603,15,27,31,3,0
"179","000197","000197","treatment 1","00793",26.590048732603,5,24,25,4,0
"179","002839","002839","treatment 2","11585",26.590048732603,10,35,38,4,0
"179","001440","001440","treatment 1","05889",26.590048732603,5,27,28,4,0
"179","000183","000183","control","00738",26.590048732603,0,18,18,4,0
"179","000116","000116","treatment 3","00476",26.590048732603,15,17,20,4,0
"179","000009","000009","treatment 1","00037",26.590048732603,5,29,30,4,0
"179","002452","002452","treatment 1","09995",26.590048732603,5,24,25,3,0
"180","002598","002598","treatment 1","10622",29.9023231432326,5,38,40,4,0
"180","002778","002778","treatment 2","11327",29.9023231432326,10,24,26,3,0
"180","000707","000707","treatment 3","02847",29.9023231432326,15,29,33,4,0
"181","001619","001619","treatment 2","06645",37.1244210193649,10,45,50,3,0
"181","001696","001696","treatment 2","06964",37.1244210193649,10,31,34,3,0
"181","002448","002448","treatment 1","09980",37.1244210193649,5,35,37,3,0
"181","002207","002207","treatment 2","09034",37.1244210193649,10,39,43,3,0
"181","001331","001331","treatment 1","05449",37.1244210193649,5,44,46,3,0
"181","001625","001625","treatment 3","06677",37.1244210193649,15,26,30,4,0
"181","002830","002830","treatment 1","11548",37.1244210193649,5,41,43,2,0
"181","001702","001702","treatment 2","06988",37.1244210193649,10,36,40,3,0
"181","001429","001429","treatment 3","05849",37.1244210193649,15,43,49,3,0
"182","000970","000970","treatment 1","03971",37.0700058246794,5,50,52,2,0
"183","000630","000630","treatment 3","02556",32.7114955939481,15,20,23,3,0
"183","002706","002706","treatment 3","11028",32.7114955939481,15,29,33,3,0
"183","000209","000209","treatment 3","00837",32.7114955939481,15,34,39,3,0
"183","001296","001296","control","05307",32.7114955939481,0,29,29,3,0
"183","000331","000331","treatment 3","01346",32.7114955939481,15,31,36,3,0
"183","002823","002823","control","11513",32.7114955939481,0,38,38,3,0
"183","002034","002034","control","08376",32.7114955939481,0,24,24,3,0
"183","002143","002143","treatment 2","08783",32.7114955939481,10,29,32,3,0
"183","002575","002575","treatment 3","10521",32.7114955939481,15,31,36,3,0
"183","000297","000297","treatment 1","01210",32.7114955939481,5,45,47,2,0
"183","000962","000962","treatment 1","03941",32.7114955939481,5,38,40,3,0
"183","000284","000284","treatment 3","01143",32.7114955939481,15,31,36,4,0
"183","002692","002692","treatment 3","10987",32.7114955939481,15,24,28,3,0
"183","000280","000280","control","01127",32.7114955939481,0,30,30,2,0
"183","002196","002196","control","08981",32.7114955939481,0,31,31,3,0
"183","002816","002816","treatment 3","11489",32.7114955939481,15,34,39,3,0
"183","001720","001720","treatment 3","07074",32.7114955939481,15,39,45,4,0
"184","001554","001554","control","06382",42.9882546239416,0,36,36,3,0
"184","000555","000555","treatment 3","02283",42.9882546239416,15,27,31,3,0
"185","000985","000985","treatment 3","04024",41.0770646009589,15,39,45,2,0
"185","001436","001436","treatment 1","05878",41.0770646009589,5,27,28,3,0
"185","000930","000930","treatment 2","03822",41.0770646009589,10,35,38,3,0
"185","001672","001672","treatment 1","06867",41.0770646009589,5,45,47,3,0
"185","001013","001013","treatment 3","04147",41.0770646009589,15,50,57,3,0
"186","000461","000461","treatment 2","01875",30.1307115042998,10,38,42,3,0
"186","002344","002344","treatment 1","09564",30.1307115042998,5,31,33,3,0
"186","002330","002330","control","09513",30.1307115042998,0,45,45,3,0
"186","002064","002064","treatment 3","08502",30.1307115042998,15,34,39,4,0
"186","002494","002494","treatment 1","10170",30.1307115042998,5,22,23,4,0
"186","001021","001021","treatment 2","04181",30.1307115042998,10,35,38,4,0
"186","002002","002002","treatment 2","08247",30.1307115042998,10,15,16,4,0
"186","001892","001892","treatment 3","07784",30.1307115042998,15,37,43,3,0
"186","001709","001709","treatment 2","07021",30.1307115042998,10,27,30,3,0
"186","000537","000537","treatment 2","02199",30.1307115042998,10,34,37,4,0
"186","002129","002129","control","08736",30.1307115042998,0,40,40,3,0
"186","000911","000911","control","03732",30.1307115042998,0,29,29,2,0
"186","000600","000600","treatment 2","02445",30.1307115042998,10,25,28,3,0
"186","000452","000452","control","01837",30.1307115042998,0,27,27,3,0
"186","001797","001797","treatment 1","07390",30.1307115042998,5,30,32,3,0
"186","001155","001155","treatment 2","04738",30.1307115042998,10,30,33,4,0
"186","000234","000234","treatment 3","00940",30.1307115042998,15,26,30,4,0
"186","001276","001276","treatment 2","05228",30.1307115042998,10,29,32,3,0
"186","000134","000134","treatment 3","00545",30.1307115042998,15,31,36,3,0
"186","000781","000781","treatment 1","03185",30.1307115042998,5,33,35,3,0
"186","002889","002889","control","11799",30.1307115042998,0,35,35,3,0
"186","000747","000747","treatment 2","03025",30.1307115042998,10,24,26,3,0
"186","002755","002755","treatment 2","11233",30.1307115042998,10,32,35,3,1
"187","001680","001680","treatment 3","06902",34.693027268909,15,48,55,3,0
"187","002189","002189","treatment 1","08952",34.693027268909,5,39,41,3,0
"187","001210","001210","treatment 3","04955",34.693027268909,15,37,43,3,1
"187","000499","000499","treatment 3","02044",34.693027268909,15,37,43,3,0
"187","000327","000327","treatment 2","01328",34.693027268909,10,38,42,3,0
"187","002436","002436","control","09934",34.693027268909,0,37,37,3,0
"187","000393","000393","treatment 1","01594",34.693027268909,5,27,28,3,0
"187","000467","000467","treatment 3","01901",34.693027268909,15,39,45,3,0
"187","002660","002660","treatment 3","10877",34.693027268909,15,38,44,3,0
"187","001063","001063","treatment 1","04365",34.693027268909,5,32,34,4,0
"187","001629","001629","treatment 3","06695",34.693027268909,15,39,45,3,0
"187","002653","002653","treatment 3","10841",34.693027268909,15,43,49,4,0
"187","000076","000076","treatment 2","00315",34.693027268909,10,44,48,2,0
"187","001926","001926","treatment 2","07931",34.693027268909,10,32,35,2,0
"187","002975","002975","control","12145",34.693027268909,0,46,46,3,0
"188","000179","000179","treatment 3","00722",11.6031843781302,15,10,12,4,0
"188","000492","000492","treatment 1","02016",11.6031843781302,5,10,10,4,0
"188","002671","002671","treatment 2","10919",11.6031843781302,10,10,11,4,0
"188","001471","001471","treatment 2","06029",11.6031843781302,10,10,11,3,0
"188","000510","000510","treatment 2","02082",11.6031843781302,10,20,22,3,0
"188","001102","001102","treatment 1","04526",11.6031843781302,5,10,10,3,0
"188","000291","000291","control","01174",11.6031843781302,0,10,10,4,0
"188","000866","000866","treatment 1","03527",11.6031843781302,5,10,10,4,0
"188","001473","001473","treatment 2","06032",11.6031843781302,10,10,11,4,0
"188","001945","001945","control","08000",11.6031843781302,0,11,11,3,0
"188","001232","001232","treatment 2","05029",11.6031843781302,10,14,15,4,0
"188","001360","001360","control","05552",11.6031843781302,0,17,17,4,0
"188","000550","000550","control","02256",11.6031843781302,0,10,10,3,0
"188","001417","001417","treatment 2","05793",11.6031843781302,10,10,11,4,0
"188","000297","000297","treatment 1","01207",11.6031843781302,5,10,10,3,0
"188","002973","002973","treatment 1","12140",11.6031843781302,5,10,10,4,0
"188","000024","000024","treatment 1","00096",11.6031843781302,5,12,13,3,0
"189","002990","002990","treatment 1","12222",41.3721461688703,5,43,45,3,0
"189","001513","001513","treatment 1","06202",41.3721461688703,5,39,41,3,0
"189","002139","002139","treatment 3","08771",41.3721461688703,15,46,53,3,0
"189","002009","002009","treatment 3","08270",41.3721461688703,15,45,52,3,0
"189","002510","002510","treatment 2","10245",41.3721461688703,10,42,46,4,1
"189","002167","002167","treatment 3","08874",41.3721461688703,15,44,51,3,0
"189","001817","001817","treatment 3","07468",41.3721461688703,15,41,47,4,0
"189","002374","002374","treatment 2","09690",41.3721461688703,10,42,46,3,0
"189","002070","002070","treatment 1","08523",41.3721461688703,5,46,48,4,0
"189","001731","001731","treatment 2","07107",41.3721461688703,10,40,44,3,0
"189","001911","001911","control","07872",41.3721461688703,0,34,34,3,0
"189","000314","000314","treatment 1","01274",41.3721461688703,5,36,38,4,0
"189","001585","001585","treatment 3","06498",41.3721461688703,15,39,45,3,0
"189","002004","002004","control","08256",41.3721461688703,0,40,40,3,0
"189","000529","000529","control","02162",41.3721461688703,0,41,41,3,0
"189","002280","002280","treatment 2","09304",41.3721461688703,10,51,56,3,0
"190","000230","000230","control","00921",40.3776133421284,0,57,57,2,1
"190","001174","001174","treatment 2","04809",40.3776133421284,10,57,63,3,0
"190","001757","001757","treatment 2","07222",40.3776133421284,10,26,29,4,0
"190","001042","001042","control","04276",40.3776133421284,0,46,46,3,1
"190","002097","002097","treatment 2","08603",40.3776133421284,10,38,42,3,0
"190","001233","001233","treatment 3","05040",40.3776133421284,15,52,60,3,0
"190","001189","001189","treatment 1","04865",40.3776133421284,5,38,40,3,1
"190","002318","002318","treatment 2","09462",40.3776133421284,10,45,50,3,0
"190","000745","000745","treatment 2","03020",40.3776133421284,10,34,37,3,0
"190","001369","001369","treatment 2","05599",40.3776133421284,10,47,52,2,0
"190","002368","002368","treatment 1","09666",40.3776133421284,5,44,46,4,0
"190","000554","000554","treatment 2","02275",40.3776133421284,10,44,48,3,0
"190","000855","000855","treatment 2","03483",40.3776133421284,10,41,45,3,0
"190","002903","002903","control","11845",40.3776133421284,0,41,41,3,1
"190","001973","001973","treatment 2","08125",40.3776133421284,10,31,34,3,0
"190","001055","001055","treatment 3","04323",40.3776133421284,15,41,47,3,1
"190","002121","002121","treatment 1","08698",40.3776133421284,5,44,46,3,0
"190","000803","000803","treatment 3","03269",40.3776133421284,15,50,57,3,0
"190","000293","000293","treatment 2","01187",40.3776133421284,10,45,50,3,0
"190","002948","002948","treatment 3","12020",40.3776133421284,15,42,48,2,0
"190","002452","002452","treatment 1","10000",40.3776133421284,5,32,34,3,0
"190","000628","000628","treatment 3","02551",40.3776133421284,15,37,43,4,0
"190","001513","001513","treatment 1","06204",40.3776133421284,5,35,37,3,0
"190","001816","001816","treatment 1","07464",40.3776133421284,5,38,40,2,0
"190","002272","002272","treatment 1","09270",40.3776133421284,5,44,46,3,0
"190","000070","000070","control","00292",40.3776133421284,0,44,44,3,0
"190","001990","001990","control","08201",40.3776133421284,0,34,34,3,0
"190","000531","000531","treatment 3","02170",40.3776133421284,15,46,53,3,0
"190","002963","002963","treatment 3","12095",40.3776133421284,15,31,36,3,1
"190","002702","002702","treatment 3","11020",40.3776133421284,15,35,40,3,0
"190","001356","001356","treatment 3","05539",40.3776133421284,15,33,38,3,0
"190","002666","002666","control","10901",40.3776133421284,0,40,40,3,0
"190","001295","001295","treatment 1","05302",40.3776133421284,5,49,51,2,0
"191","001163","001163","treatment 1","04765",32.5972328739892,5,30,32,3,0
"191","000468","000468","control","01903",32.5972328739892,0,29,29,4,0
"191","000110","000110","treatment 3","00453",32.5972328739892,15,40,46,3,0
"191","001259","001259","control","05148",32.5972328739892,0,38,38,3,0
"191","001422","001422","control","05814",32.5972328739892,0,31,31,4,1
"191","002743","002743","treatment 3","11185",32.5972328739892,15,36,41,3,0
"191","000267","000267","treatment 3","01074",32.5972328739892,15,25,29,4,0
"191","001971","001971","treatment 2","08117",32.5972328739892,10,27,30,3,0
"191","000189","000189","treatment 3","00761",32.5972328739892,15,39,45,3,0
"191","001567","001567","treatment 1","06427",32.5972328739892,5,36,38,3,0
"191","000980","000980","control","04001",32.5972328739892,0,36,36,3,0
"192","002559","002559","treatment 2","10444",21.5300743763874,10,20,22,4,0
"192","002603","002603","control","10640",21.5300743763874,0,18,18,4,0
"192","001146","001146","treatment 1","04701",21.5300743763874,5,12,13,3,0
"192","002777","002777","treatment 1","11324",21.5300743763874,5,21,22,3,0
"192","002065","002065","treatment 2","08507",21.5300743763874,10,27,30,4,0
"192","001210","001210","control","04959",21.5300743763874,0,28,28,3,0
"192","000483","000483","treatment 3","01974",21.5300743763874,15,11,13,4,0
"192","002367","002367","treatment 1","09659",21.5300743763874,5,23,24,3,0
"192","002371","002371","treatment 1","09677",21.5300743763874,5,20,21,4,0
"192","001945","001945","treatment 2","08003",21.5300743763874,10,27,30,3,0
"192","001329","001329","treatment 1","05446",21.5300743763874,5,16,17,4,0
"193","000326","000326","treatment 2","01324",30.6713435644193,10,32,35,4,0
"193","001313","001313","treatment 3","05371",30.6713435644193,15,25,29,3,0
"193","000910","000910","treatment 1","03724",30.6713435644193,5,29,30,3,0
"193","000711","000711","control","02861",30.6713435644193,0,31,31,3,0
"193","002452","002452","treatment 3","10001",30.6713435644193,15,38,44,3,0
"193","002540","002540","control","10374",30.6713435644193,0,25,25,3,0
"193","001941","001941","treatment 3","07985",30.6713435644193,15,26,30,3,0
"193","002720","002720","treatment 1","11084",30.6713435644193,5,35,37,3,0
"193","002077","002077","treatment 1","08543",30.6713435644193,5,34,36,3,0
"194","000773","000773","treatment 3","03147",49.750273591849,15,53,61,2,0
"194","001560","001560","treatment 3","06403",49.750273591849,15,47,54,3,0
"194","001125","001125","treatment 2","04614",49.750273591849,10,58,64,2,0
"194","002949","002949","treatment 3","12027",49.750273591849,15,47,54,3,0
"195","002064","002064","control","08500",26.1520626732462,0,22,22,4,0
"195","001036","001036","treatment 3","04246",26.1520626732462,15,33,38,3,0
"195","000564","000564","treatment 2","02313",26.1520626732462,10,18,20,4,0
"195","000254","000254","treatment 1","01012",26.1520626732462,5,31,33,3,0
"195","001788","001788","treatment 1","07355",26.1520626732462,5,17,18,4,0
"195","001376","001376","treatment 3","05622",26.1520626732462,15,36,41,4,0
"195","002338","002338","treatment 3","09545",26.1520626732462,15,39,45,3,0
"195","002304","002304","treatment 2","09396",26.1520626732462,10,22,24,4,0
"195","000974","000974","control","03980",26.1520626732462,0,30,30,3,0
"195","002826","002826","treatment 3","11529",26.1520626732462,15,27,31,3,0
"195","001537","001537","treatment 1","06306",26.1520626732462,5,29,30,3,1
"195","001481","001481","control","06056",26.1520626732462,0,23,23,4,0
"195","000360","000360","treatment 3","01457",26.1520626732462,15,34,39,3,0
"195","001849","001849","treatment 1","07598",26.1520626732462,5,27,28,3,0
"195","002569","002569","treatment 2","10495",26.1520626732462,10,29,32,3,0
"195","001777","001777","control","07308",26.1520626732462,0,34,34,4,0
"195","001009","001009","treatment 2","04118",26.1520626732462,10,22,24,3,0
"195","000790","000790","control","03210",26.1520626732462,0,26,26,2,0
"195","001982","001982","control","08166",26.1520626732462,0,37,37,3,1
"195","000683","000683","treatment 3","02764",26.1520626732462,15,26,30,3,0
"195","002297","002297","control","09371",26.1520626732462,0,23,23,3,0
"196","002238","002238","treatment 2","09165",33.3272399914177,10,31,34,3,0
"196","000228","000228","control","00913",33.3272399914177,0,41,41,3,0
"196","000344","000344","treatment 2","01406",33.3272399914177,10,41,45,3,0
"196","001123","001123","control","04603",33.3272399914177,0,39,39,3,0
"196","001773","001773","treatment 1","07284",33.3272399914177,5,36,38,3,0
"196","000683","000683","treatment 1","02763",33.3272399914177,5,39,41,3,0
"196","001741","001741","treatment 3","07147",33.3272399914177,15,37,43,3,1
"196","001699","001699","treatment 2","06975",33.3272399914177,10,21,23,4,0
"196","000427","000427","treatment 2","01735",33.3272399914177,10,32,35,4,0
"196","000058","000058","treatment 1","00243",33.3272399914177,5,31,33,4,0
"196","002726","002726","treatment 2","11107",33.3272399914177,10,32,35,3,1
"196","002179","002179","treatment 2","08912",33.3272399914177,10,41,45,3,0
"196","000514","000514","treatment 3","02103",33.3272399914177,15,32,37,4,0
"196","001491","001491","control","06104",33.3272399914177,0,39,39,3,1
"196","001799","001799","treatment 2","07397",33.3272399914177,10,29,32,4,0
"196","001607","001607","control","06585",33.3272399914177,0,39,39,3,0
"197","001771","001771","treatment 1","07279",32.910261707658,5,31,33,4,0
"197","000510","000510","treatment 1","02085",32.910261707658,5,40,42,3,0
"197","002357","002357","treatment 1","09611",32.910261707658,5,39,41,3,0
"197","002296","002296","treatment 1","09367",32.910261707658,5,29,30,3,0
"197","001271","001271","treatment 1","05209",32.910261707658,5,29,30,4,0
"197","002580","002580","treatment 3","10547",32.910261707658,15,32,37,3,0
"197","002382","002382","control","09727",32.910261707658,0,29,29,3,0
"197","002362","002362","treatment 2","09632",32.910261707658,10,38,42,3,0
"197","002385","002385","treatment 2","09737",32.910261707658,10,33,36,3,0
"197","002016","002016","treatment 1","08303",32.910261707658,5,23,24,3,0
"197","001216","001216","treatment 1","04978",32.910261707658,5,23,24,2,0
"197","002846","002846","treatment 1","11614",32.910261707658,5,34,36,4,0
"197","000357","000357","treatment 3","01447",32.910261707658,15,31,36,4,0
"197","000347","000347","treatment 1","01412",32.910261707658,5,31,33,3,0
"197","000948","000948","treatment 1","03886",32.910261707658,5,35,37,3,0
"197","001208","001208","treatment 2","04948",32.910261707658,10,37,41,3,1
"197","002234","002234","treatment 3","09141",32.910261707658,15,28,32,3,0
"197","002329","002329","treatment 2","09505",32.910261707658,10,27,30,3,0
"197","002481","002481","control","10115",32.910261707658,0,29,29,3,0
"197","001281","001281","treatment 3","05252",32.910261707658,15,20,23,3,0
"197","000090","000090","treatment 2","00372",32.910261707658,10,26,29,3,0
"197","000317","000317","control","01285",32.910261707658,0,32,32,3,0
"198","000042","000042","treatment 1","00172",33.4096607124466,5,35,37,4,0
"198","000671","000671","treatment 1","02725",33.4096607124466,5,25,26,3,0
"198","001002","001002","treatment 2","04089",33.4096607124466,10,34,37,3,0
"198","000068","000068","treatment 1","00279",33.4096607124466,5,29,30,4,0
"198","001035","001035","treatment 2","04243",33.4096607124466,10,40,44,3,0
"198","000257","000257","treatment 2","01029",33.4096607124466,10,34,37,3,0
"198","000870","000870","control","03543",33.4096607124466,0,33,33,3,0
"198","000760","000760","control","03093",33.4096607124466,0,32,32,3,0
"198","002619","002619","control","10703",33.4096607124466,0,32,32,3,0
"198","000508","000508","treatment 2","02077",33.4096607124466,10,34,37,3,0
"198","002959","002959","treatment 2","12073",33.4096607124466,10,41,45,3,0
"198","001612","001612","control","06613",33.4096607124466,0,27,27,3,0
"198","001662","001662","control","06824",33.4096607124466,0,40,40,3,0
"198","002006","002006","control","08261",33.4096607124466,0,39,39,2,0
"198","002331","002331","treatment 3","09515",33.4096607124466,15,34,39,3,0
"198","001589","001589","control","06513",33.4096607124466,0,36,36,3,0
"198","000872","000872","control","03553",33.4096607124466,0,34,34,3,0
"198","002277","002277","control","09292",33.4096607124466,0,28,28,3,0
"198","000641","000641","control","02596",33.4096607124466,0,30,30,4,0
"198","002202","002202","treatment 1","09010",33.4096607124466,5,33,35,3,0
"198","002944","002944","treatment 1","11999",33.4096607124466,5,37,39,3,0
"198","000044","000044","treatment 1","00176",33.4096607124466,5,37,39,4,0
"198","000259","000259","treatment 3","01037",33.4096607124466,15,35,40,3,0
"198","000588","000588","treatment 3","02402",33.4096607124466,15,38,44,3,0
"198","000592","000592","treatment 1","02413",33.4096607124466,5,42,44,3,0
"199","001274","001274","control","05223",40.1243453369608,0,35,35,3,0
"199","001290","001290","treatment 2","05275",40.1243453369608,10,35,38,3,0
"200","000700","000700","control","02826",39.8330615532653,0,36,36,3,0
"202","000257","000257","treatment 3","01026",25.8261883403673,15,20,23,3,0
"202","001637","001637","control","06728",25.8261883403673,0,19,19,3,0
"202","001452","001452","treatment 1","05937",25.8261883403673,5,26,27,3,0
"202","002004","002004","treatment 3","08253",25.8261883403673,15,31,36,3,1
"202","000956","000956","treatment 3","03916",25.8261883403673,15,20,23,4,0
"202","001101","001101","treatment 2","04521",25.8261883403673,10,26,29,4,0
"203","002061","002061","treatment 3","08486",41.7055337976206,15,36,41,3,0
"203","000719","000719","control","02904",41.7055337976206,0,47,47,3,1
"203","001860","001860","treatment 3","07648",41.7055337976206,15,41,47,3,1
"203","001149","001149","treatment 2","04711",41.7055337976206,10,40,44,3,0
"203","001586","001586","treatment 1","06501",41.7055337976206,5,36,38,4,0
"203","001690","001690","treatment 1","06942",41.7055337976206,5,38,40,3,0
"203","000634","000634","treatment 3","02573",41.7055337976206,15,44,51,3,0
"203","001138","001138","treatment 1","04664",41.7055337976206,5,40,42,3,0
"203","001752","001752","treatment 1","07195",41.7055337976206,5,48,50,3,1
"203","001342","001342","treatment 1","05487",41.7055337976206,5,45,47,3,0
"203","002233","002233","treatment 1","09135",41.7055337976206,5,36,38,3,0
"203","002946","002946","treatment 2","12010",41.7055337976206,10,37,41,3,0
"203","000844","000844","control","03430",41.7055337976206,0,51,51,3,0
"203","001077","001077","control","04420",41.7055337976206,0,40,40,3,0
"203","002808","002808","control","11454",41.7055337976206,0,41,41,3,0
"203","001061","001061","treatment 1","04353",41.7055337976206,5,44,46,3,0
"203","000058","000058","treatment 1","00242",41.7055337976206,5,44,46,3,0
"203","002931","002931","treatment 2","11954",41.7055337976206,10,41,45,3,0
"203","001941","001941","control","07984",41.7055337976206,0,38,38,3,0
"203","001793","001793","control","07375",41.7055337976206,0,31,31,3,0
"204","001962","001962","treatment 1","08081",25.1784115694296,5,19,20,4,0
"204","001079","001079","control","04427",25.1784115694296,0,33,33,3,0
"204","000571","000571","treatment 3","02341",25.1784115694296,15,19,22,4,0
"204","002622","002622","treatment 3","10716",25.1784115694296,15,35,40,3,0
"204","001294","001294","treatment 2","05296",25.1784115694296,10,29,32,4,1
"204","002222","002222","control","09095",25.1784115694296,0,22,22,4,0
"204","001970","001970","treatment 1","08111",25.1784115694296,5,29,30,3,0
"204","000808","000808","treatment 3","03295",25.1784115694296,15,38,44,3,0
"204","002968","002968","treatment 3","12114",25.1784115694296,15,28,32,4,0
"204","001007","001007","treatment 2","04105",25.1784115694296,10,22,24,4,0
"204","001305","001305","treatment 2","05338",25.1784115694296,10,28,31,4,0
"204","002385","002385","treatment 2","09738",25.1784115694296,10,26,29,3,0
"204","002255","002255","treatment 2","09210",25.1784115694296,10,26,29,3,0
"204","000692","000692","treatment 3","02792",25.1784115694296,15,27,31,3,0
"204","002215","002215","treatment 3","09067",25.1784115694296,15,24,28,3,0
"205","000833","000833","treatment 1","03382",50.9042032777844,5,47,49,3,0
"205","002765","002765","treatment 1","11268",50.9042032777844,5,58,61,3,0
"205","000576","000576","treatment 3","02358",50.9042032777844,15,56,64,3,0
"205","000731","000731","treatment 3","02947",50.9042032777844,15,51,59,4,0
"205","000422","000422","control","01708",50.9042032777844,0,51,51,3,0
"205","000224","000224","control","00901",50.9042032777844,0,48,48,3,0
"205","002054","002054","treatment 2","08453",50.9042032777844,10,53,58,3,1
"205","001708","001708","treatment 3","07018",50.9042032777844,15,49,56,3,0
"205","002432","002432","treatment 1","09908",50.9042032777844,5,56,59,3,0
"205","002943","002943","control","11996",50.9042032777844,0,48,48,4,0
"206","000534","000534","treatment 3","02180",53.765900818354,15,49,56,3,0
"206","002546","002546","treatment 3","10390",53.765900818354,15,53,61,3,1
"207","001527","001527","treatment 1","06258",38.1638164039428,5,40,42,4,0
"207","002551","002551","treatment 3","10412",38.1638164039428,15,26,30,3,0
"207","000589","000589","control","02407",38.1638164039428,0,27,27,3,0
"207","000255","000255","control","01019",38.1638164039428,0,41,41,3,0
"207","001718","001718","treatment 1","07063",38.1638164039428,5,39,41,3,0
"207","001175","001175","treatment 1","04814",38.1638164039428,5,40,42,3,0
"207","002815","002815","treatment 3","11483",38.1638164039428,15,23,26,4,0
"207","000442","000442","treatment 1","01794",38.1638164039428,5,45,47,3,0
"207","000051","000051","control","00210",38.1638164039428,0,32,32,3,0
"207","001354","001354","control","05524",38.1638164039428,0,44,44,3,0
"207","002370","002370","treatment 1","09676",38.1638164039428,5,43,45,3,0
"207","000749","000749","treatment 1","03040",38.1638164039428,5,49,51,3,0
"207","002936","002936","treatment 3","11969",38.1638164039428,15,34,39,3,1
"208","000741","000741","treatment 3","02996",26.5608801995219,15,31,36,4,0
"208","001529","001529","treatment 3","06265",26.5608801995219,15,22,25,3,0
"208","000342","000342","treatment 3","01391",26.5608801995219,15,21,24,3,0
"208","002403","002403","treatment 3","09816",26.5608801995219,15,27,31,3,0
"208","002847","002847","treatment 1","11619",26.5608801995219,5,18,19,4,0
"208","000229","000229","control","00917",26.5608801995219,0,32,32,3,0
"208","000428","000428","treatment 2","01739",26.5608801995219,10,23,25,3,0
"208","001660","001660","treatment 3","06814",26.5608801995219,15,28,32,3,0
"209","002436","002436","treatment 2","09935",35.3980417771256,10,36,40,3,0
"209","001790","001790","treatment 3","07362",35.3980417771256,15,48,55,3,0
"209","002134","002134","treatment 3","08756",35.3980417771256,15,37,43,2,0
"209","001756","001756","treatment 2","07215",35.3980417771256,10,36,40,3,0
"209","000816","000816","control","03324",35.3980417771256,0,32,32,3,0
"209","001627","001627","treatment 3","06686",35.3980417771256,15,42,48,3,0
"210","001250","001250","treatment 2","05107",44.5998937978532,10,41,45,3,0
"210","001461","001461","treatment 2","05987",44.5998937978532,10,43,47,3,1
"210","001822","001822","treatment 1","07490",44.5998937978532,5,41,43,3,0
"210","002769","002769","treatment 1","11289",44.5998937978532,5,48,50,2,0
"210","001096","001096","treatment 2","04494",44.5998937978532,10,46,51,2,0
"210","001863","001863","treatment 3","07658",44.5998937978532,15,48,55,2,1
"210","002462","002462","treatment 3","10038",44.5998937978532,15,36,41,3,0
"210","000467","000467","treatment 2","01898",44.5998937978532,10,44,48,3,0
"210","001606","001606","treatment 2","06577",44.5998937978532,10,48,53,3,0
"210","002982","002982","control","12184",44.5998937978532,0,44,44,3,1
"210","000549","000549","treatment 1","02249",44.5998937978532,5,46,48,3,0
"210","000820","000820","treatment 3","03342",44.5998937978532,15,38,44,3,0
"210","002854","002854","treatment 3","11648",44.5998937978532,15,48,55,3,0
